step,base-mem,mlu-mem,diff_abs,diff_relative,max_error_range,success
68,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
69,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
70,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
71,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
72,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
73,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
74,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
75,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
76,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
77,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
78,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
79,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
80,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
81,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
82,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
83,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
84,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
85,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
86,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
87,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
88,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
89,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
90,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
91,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
92,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
93,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
94,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
95,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
96,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
97,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
98,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
99,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
100,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
101,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
102,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
103,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
104,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
105,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
106,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
107,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
108,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
109,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
110,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
111,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
112,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
113,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
114,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
115,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
116,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
117,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
118,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
119,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
120,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
121,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
122,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
123,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
124,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
125,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
126,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
127,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
128,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
129,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
130,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
131,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
132,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
133,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
134,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
135,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
136,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
137,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
138,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
139,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
140,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
141,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
142,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
143,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
144,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
145,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
146,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
147,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
148,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
149,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
150,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
151,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
152,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
153,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
154,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
155,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
156,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
157,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
158,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
159,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
160,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
161,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
162,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
163,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
164,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
165,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
166,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
167,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
168,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
169,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
170,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
171,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
172,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
173,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
174,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
175,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
176,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
177,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
178,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
179,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
180,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
181,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
182,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
183,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
184,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
185,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
186,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
187,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
188,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
189,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
190,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
191,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
192,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
193,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
194,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
195,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
196,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
197,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
198,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
199,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
200,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
201,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
202,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
203,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
204,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
205,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
206,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
207,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
208,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
209,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
210,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
211,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
212,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
213,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
214,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
215,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
216,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
217,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
218,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
219,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
220,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
221,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
222,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
223,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
224,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
225,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
226,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
227,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
228,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
229,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
230,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
231,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
232,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
233,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
234,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
235,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
236,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
237,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
238,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
239,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
240,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
241,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
242,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
243,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
244,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
245,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
246,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
247,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
248,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
249,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
250,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
251,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
252,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
253,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
254,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
255,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
256,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
257,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
258,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
259,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
260,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
261,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
262,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
263,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
264,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
265,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
266,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
267,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
268,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
269,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
270,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
271,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
272,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
273,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
274,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
275,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
276,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
277,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
278,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
279,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
280,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
281,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
282,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
283,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
284,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
285,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
286,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
287,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
288,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
289,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
290,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
291,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
292,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
293,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
294,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
295,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
296,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
297,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
298,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
299,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
300,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
301,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
302,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
303,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
304,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
305,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
306,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
307,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
308,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
309,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
310,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
311,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
312,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
313,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
314,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
315,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
316,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
317,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
318,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
319,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
320,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
321,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
322,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
323,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
324,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
325,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
326,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
327,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
328,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
329,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
330,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
331,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
332,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
333,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
334,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
335,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
336,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
337,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
338,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
339,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
340,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
341,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
342,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
343,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
344,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
345,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
346,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
347,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
348,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
349,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
350,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
351,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
352,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
353,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
354,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
355,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
356,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
357,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
358,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
359,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
360,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
361,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
362,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
363,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
364,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
365,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
366,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
367,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
368,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
369,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
370,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
371,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
372,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
373,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
374,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
375,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
376,71320.64844,71252.642578125,68.00585938,0.0009535227296004631,0.002,1
