step,base-mem,mlu-mem,diff_abs,diff_relative,max_error_range,success
93,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
94,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
95,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
96,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
97,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
98,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
99,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
100,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
101,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
102,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
103,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
104,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
105,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
106,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
107,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
108,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
109,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
110,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
111,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
112,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
113,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
114,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
115,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
116,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
117,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
118,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
119,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
120,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
121,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
122,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
123,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
124,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
125,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
126,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
127,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
128,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
129,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
130,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
131,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
132,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
133,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
134,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
135,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
136,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
137,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
138,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
139,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
140,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
141,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
142,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
143,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
144,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
145,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
146,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
147,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
148,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
149,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
150,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
151,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
152,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
153,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
154,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
155,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
156,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
157,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
158,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
159,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
160,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
161,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
162,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
163,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
164,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
165,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
166,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
167,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
168,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
169,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
170,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
171,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
172,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
173,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
174,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
175,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
176,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
177,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
178,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
179,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
180,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
181,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
182,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
183,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
184,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
185,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
186,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
187,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
188,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
189,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
190,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
191,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
192,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
193,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
194,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
195,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
196,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
197,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
198,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
199,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
200,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
201,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
202,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
203,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
204,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
205,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
206,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
207,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
208,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
209,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
210,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
211,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
212,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
213,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
214,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
215,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
216,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
217,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
218,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
219,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
220,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
221,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
222,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
223,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
224,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
225,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
226,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
227,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
228,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
229,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
230,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
231,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
232,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
233,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
234,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
235,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
236,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
237,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
238,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
239,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
240,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
241,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
242,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
243,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
244,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
245,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
246,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
247,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
248,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
249,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
250,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
251,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
252,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
253,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
254,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
255,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
256,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
257,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
258,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
259,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
260,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
261,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
262,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
263,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
264,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
265,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
266,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
267,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
268,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
269,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
270,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
271,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
272,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
273,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
274,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
275,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
276,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
277,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
278,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
279,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
280,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
281,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
282,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
283,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
284,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
285,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
286,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
287,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
288,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
289,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
290,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
291,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
292,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
293,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
294,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
295,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
296,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
297,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
298,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
299,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
300,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
301,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
302,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
303,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
304,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
305,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
306,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
307,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
308,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
309,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
310,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
311,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
312,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
313,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
314,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
315,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
316,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
317,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
318,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
319,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
320,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
321,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
322,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
323,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
324,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
325,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
326,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
327,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
328,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
329,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
330,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
331,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
332,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
333,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
334,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
335,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
336,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
337,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
338,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
339,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
340,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
341,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
342,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
343,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
344,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
345,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
346,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
347,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
348,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
349,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
350,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
351,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
352,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
353,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
354,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
355,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
356,69013.1162109375,68945.1103515625,68.00585938,0.000985404849233893,0.002,1
