step,base-mem,mlu-mem,diff_abs,diff_relative,max_error_range,success
531,69898,69856,42,0.0006008755615325188,0.002,1
532,69898,69856,42,0.0006008755615325188,0.002,1
533,69898,69856,42,0.0006008755615325188,0.002,1
534,69898,69856,42,0.0006008755615325188,0.002,1
535,69898,69856,42,0.0006008755615325188,0.002,1
536,69898,69856,42,0.0006008755615325188,0.002,1
537,69898,69856,42,0.0006008755615325188,0.002,1
538,69898,69856,42,0.0006008755615325188,0.002,1
539,69898,69856,42,0.0006008755615325188,0.002,1
540,69898,69856,42,0.0006008755615325188,0.002,1
541,69898,69856,42,0.0006008755615325188,0.002,1
542,69898,69856,42,0.0006008755615325188,0.002,1
543,69898,69856,42,0.0006008755615325188,0.002,1
544,69898,69856,42,0.0006008755615325188,0.002,1
545,69898,69856,42,0.0006008755615325188,0.002,1
546,69898,69856,42,0.0006008755615325188,0.002,1
547,69898,69856,42,0.0006008755615325188,0.002,1
548,69898,69856,42,0.0006008755615325188,0.002,1
549,69898,69856,42,0.0006008755615325188,0.002,1
550,69898,69856,42,0.0006008755615325188,0.002,1
551,69898,69856,42,0.0006008755615325188,0.002,1
552,69898,69856,42,0.0006008755615325188,0.002,1
553,69898,69856,42,0.0006008755615325188,0.002,1
554,69898,69856,42,0.0006008755615325188,0.002,1
555,69898,69856,42,0.0006008755615325188,0.002,1
556,69898,69856,42,0.0006008755615325188,0.002,1
557,69898,69856,42,0.0006008755615325188,0.002,1
558,69898,69856,42,0.0006008755615325188,0.002,1
559,69898,69856,42,0.0006008755615325188,0.002,1
560,69898,69856,42,0.0006008755615325188,0.002,1
561,69898,69856,42,0.0006008755615325188,0.002,1
562,69898,69856,42,0.0006008755615325188,0.002,1
563,69898,69856,42,0.0006008755615325188,0.002,1
564,69898,69856,42,0.0006008755615325188,0.002,1
565,69898,69856,42,0.0006008755615325188,0.002,1
566,69898,69856,42,0.0006008755615325188,0.002,1
567,69898,69856,42,0.0006008755615325188,0.002,1
568,69898,69856,42,0.0006008755615325188,0.002,1
569,69898,69856,42,0.0006008755615325188,0.002,1
570,69898,69856,42,0.0006008755615325188,0.002,1
571,69898,69856,42,0.0006008755615325188,0.002,1
572,69898,69856,42,0.0006008755615325188,0.002,1
573,69898,69856,42,0.0006008755615325188,0.002,1
574,69898,69856,42,0.0006008755615325188,0.002,1
575,69898,69856,42,0.0006008755615325188,0.002,1
576,69898,69856,42,0.0006008755615325188,0.002,1
577,69898,69856,42,0.0006008755615325188,0.002,1
578,69898,69856,42,0.0006008755615325188,0.002,1
579,69898,69856,42,0.0006008755615325188,0.002,1
580,69898,69856,42,0.0006008755615325188,0.002,1
581,69898,69856,42,0.0006008755615325188,0.002,1
582,69898,69856,42,0.0006008755615325188,0.002,1
583,69898,69856,42,0.0006008755615325188,0.002,1
584,69898,69856,42,0.0006008755615325188,0.002,1
585,69898,69856,42,0.0006008755615325188,0.002,1
586,69898,69856,42,0.0006008755615325188,0.002,1
587,69898,69856,42,0.0006008755615325188,0.002,1
588,69898,69856,42,0.0006008755615325188,0.002,1
589,69898,69856,42,0.0006008755615325188,0.002,1
590,69898,69856,42,0.0006008755615325188,0.002,1
591,69898,69856,42,0.0006008755615325188,0.002,1
592,69898,69856,42,0.0006008755615325188,0.002,1
593,69898,69856,42,0.0006008755615325188,0.002,1
594,69898,69856,42,0.0006008755615325188,0.002,1
595,69898,69856,42,0.0006008755615325188,0.002,1
596,69898,69856,42,0.0006008755615325188,0.002,1
597,69898,69856,42,0.0006008755615325188,0.002,1
598,69898,69856,42,0.0006008755615325188,0.002,1
599,69898,69856,42,0.0006008755615325188,0.002,1
600,69898,69856,42,0.0006008755615325188,0.002,1
601,69898,69856,42,0.0006008755615325188,0.002,1
602,69898,69856,42,0.0006008755615325188,0.002,1
603,69898,69856,42,0.0006008755615325188,0.002,1
604,69898,69856,42,0.0006008755615325188,0.002,1
605,69898,69856,42,0.0006008755615325188,0.002,1
606,69898,69856,42,0.0006008755615325188,0.002,1
607,69898,69856,42,0.0006008755615325188,0.002,1
608,69898,69856,42,0.0006008755615325188,0.002,1
609,69898,69856,42,0.0006008755615325188,0.002,1
610,69898,69856,42,0.0006008755615325188,0.002,1
611,69898,69856,42,0.0006008755615325188,0.002,1
612,69898,69856,42,0.0006008755615325188,0.002,1
613,69898,69856,42,0.0006008755615325188,0.002,1
614,69898,69856,42,0.0006008755615325188,0.002,1
615,69898,69856,42,0.0006008755615325188,0.002,1
616,69898,69856,42,0.0006008755615325188,0.002,1
617,69898,69856,42,0.0006008755615325188,0.002,1
618,69898,69856,42,0.0006008755615325188,0.002,1
619,69898,69856,42,0.0006008755615325188,0.002,1
620,69898,69856,42,0.0006008755615325188,0.002,1
621,69898,69856,42,0.0006008755615325188,0.002,1
622,69898,69856,42,0.0006008755615325188,0.002,1
623,69898,69856,42,0.0006008755615325188,0.002,1
624,69898,69856,42,0.0006008755615325188,0.002,1
625,69898,69856,42,0.0006008755615325188,0.002,1
626,69898,69856,42,0.0006008755615325188,0.002,1
627,69898,69856,42,0.0006008755615325188,0.002,1
628,69898,69856,42,0.0006008755615325188,0.002,1
629,69898,69856,42,0.0006008755615325188,0.002,1
630,69898,69856,42,0.0006008755615325188,0.002,1
631,69898,69856,42,0.0006008755615325188,0.002,1
632,69898,69856,42,0.0006008755615325188,0.002,1
633,69898,69856,42,0.0006008755615325188,0.002,1
634,69898,69856,42,0.0006008755615325188,0.002,1
635,69898,69856,42,0.0006008755615325188,0.002,1
636,69898,69856,42,0.0006008755615325188,0.002,1
637,69898,69856,42,0.0006008755615325188,0.002,1
638,69898,69856,42,0.0006008755615325188,0.002,1
639,69898,69856,42,0.0006008755615325188,0.002,1
640,69898,69856,42,0.0006008755615325188,0.002,1
641,69898,69856,42,0.0006008755615325188,0.002,1
642,69898,69856,42,0.0006008755615325188,0.002,1
643,69898,69856,42,0.0006008755615325188,0.002,1
644,69898,69856,42,0.0006008755615325188,0.002,1
645,69898,69856,42,0.0006008755615325188,0.002,1
646,69898,69856,42,0.0006008755615325188,0.002,1
647,69898,69856,42,0.0006008755615325188,0.002,1
648,69898,69856,42,0.0006008755615325188,0.002,1
649,69898,69856,42,0.0006008755615325188,0.002,1
650,69898,69856,42,0.0006008755615325188,0.002,1
651,69898,69856,42,0.0006008755615325188,0.002,1
652,69898,69856,42,0.0006008755615325188,0.002,1
653,69898,69856,42,0.0006008755615325188,0.002,1
654,69898,69856,42,0.0006008755615325188,0.002,1
655,69898,69856,42,0.0006008755615325188,0.002,1
656,69898,69856,42,0.0006008755615325188,0.002,1
657,69898,69856,42,0.0006008755615325188,0.002,1
658,69898,69856,42,0.0006008755615325188,0.002,1
659,69898,69856,42,0.0006008755615325188,0.002,1
660,69898,69856,42,0.0006008755615325188,0.002,1
661,69898,69856,42,0.0006008755615325188,0.002,1
662,69898,69856,42,0.0006008755615325188,0.002,1
663,69898,69856,42,0.0006008755615325188,0.002,1
664,69898,69856,42,0.0006008755615325188,0.002,1
665,69898,69856,42,0.0006008755615325188,0.002,1
666,69898,69856,42,0.0006008755615325188,0.002,1
667,69898,69856,42,0.0006008755615325188,0.002,1
668,69898,69856,42,0.0006008755615325188,0.002,1
669,69898,69856,42,0.0006008755615325188,0.002,1
670,69898,69856,42,0.0006008755615325188,0.002,1
671,69898,69856,42,0.0006008755615325188,0.002,1
672,69898,69856,42,0.0006008755615325188,0.002,1
673,69898,69856,42,0.0006008755615325188,0.002,1
674,69898,69856,42,0.0006008755615325188,0.002,1
675,69898,69856,42,0.0006008755615325188,0.002,1
676,69898,69856,42,0.0006008755615325188,0.002,1
677,69898,69856,42,0.0006008755615325188,0.002,1
678,69898,69856,42,0.0006008755615325188,0.002,1
679,69898,69856,42,0.0006008755615325188,0.002,1
680,69898,69856,42,0.0006008755615325188,0.002,1
681,69898,69856,42,0.0006008755615325188,0.002,1
682,69898,69856,42,0.0006008755615325188,0.002,1
683,69898,69856,42,0.0006008755615325188,0.002,1
684,69898,69856,42,0.0006008755615325188,0.002,1
685,69898,69856,42,0.0006008755615325188,0.002,1
686,69898,69856,42,0.0006008755615325188,0.002,1
687,69898,69856,42,0.0006008755615325188,0.002,1
688,69898,69856,42,0.0006008755615325188,0.002,1
689,69898,69856,42,0.0006008755615325188,0.002,1
690,69898,69856,42,0.0006008755615325188,0.002,1
691,69898,69856,42,0.0006008755615325188,0.002,1
692,69898,69856,42,0.0006008755615325188,0.002,1
693,69898,69856,42,0.0006008755615325188,0.002,1
694,69898,69856,42,0.0006008755615325188,0.002,1
695,69898,69856,42,0.0006008755615325188,0.002,1
696,69898,69856,42,0.0006008755615325188,0.002,1
697,69898,69856,42,0.0006008755615325188,0.002,1
698,69898,69856,42,0.0006008755615325188,0.002,1
699,69898,69856,42,0.0006008755615325188,0.002,1
700,69898,69856,42,0.0006008755615325188,0.002,1
701,69898,69856,42,0.0006008755615325188,0.002,1
702,69898,69856,42,0.0006008755615325188,0.002,1
703,69898,69856,42,0.0006008755615325188,0.002,1
704,69898,69856,42,0.0006008755615325188,0.002,1
705,69898,69856,42,0.0006008755615325188,0.002,1
706,69898,69856,42,0.0006008755615325188,0.002,1
707,69898,69856,42,0.0006008755615325188,0.002,1
708,69898,69856,42,0.0006008755615325188,0.002,1
709,69898,69856,42,0.0006008755615325188,0.002,1
710,69898,69856,42,0.0006008755615325188,0.002,1
711,69898,69856,42,0.0006008755615325188,0.002,1
712,69898,69856,42,0.0006008755615325188,0.002,1
713,69898,69856,42,0.0006008755615325188,0.002,1
714,69898,69856,42,0.0006008755615325188,0.002,1
715,69898,69856,42,0.0006008755615325188,0.002,1
716,69898,69856,42,0.0006008755615325188,0.002,1
717,69898,69856,42,0.0006008755615325188,0.002,1
718,69898,69856,42,0.0006008755615325188,0.002,1
719,69898,69856,42,0.0006008755615325188,0.002,1
720,69898,69856,42,0.0006008755615325188,0.002,1
721,69898,69856,42,0.0006008755615325188,0.002,1
722,69898,69856,42,0.0006008755615325188,0.002,1
723,69898,69856,42,0.0006008755615325188,0.002,1
724,69898,69856,42,0.0006008755615325188,0.002,1
725,69898,69856,42,0.0006008755615325188,0.002,1
726,69898,69856,42,0.0006008755615325188,0.002,1
727,69898,69856,42,0.0006008755615325188,0.002,1
728,69898,69856,42,0.0006008755615325188,0.002,1
729,69898,69856,42,0.0006008755615325188,0.002,1
730,69898,69856,42,0.0006008755615325188,0.002,1
731,69898,69856,42,0.0006008755615325188,0.002,1
732,69898,69856,42,0.0006008755615325188,0.002,1
733,69898,69856,42,0.0006008755615325188,0.002,1
734,69898,69856,42,0.0006008755615325188,0.002,1
735,69898,69856,42,0.0006008755615325188,0.002,1
736,69898,69856,42,0.0006008755615325188,0.002,1
737,69898,69856,42,0.0006008755615325188,0.002,1
738,69898,69856,42,0.0006008755615325188,0.002,1
739,69898,69856,42,0.0006008755615325188,0.002,1
740,69898,69856,42,0.0006008755615325188,0.002,1
741,69898,69856,42,0.0006008755615325188,0.002,1
742,69898,69856,42,0.0006008755615325188,0.002,1
743,69898,69856,42,0.0006008755615325188,0.002,1
744,69898,69856,42,0.0006008755615325188,0.002,1
745,69898,69856,42,0.0006008755615325188,0.002,1
746,69898,69856,42,0.0006008755615325188,0.002,1
747,69898,69856,42,0.0006008755615325188,0.002,1
748,69898,69856,42,0.0006008755615325188,0.002,1
749,69898,69856,42,0.0006008755615325188,0.002,1
750,69898,69856,42,0.0006008755615325188,0.002,1
751,69898,69856,42,0.0006008755615325188,0.002,1
752,69898,69856,42,0.0006008755615325188,0.002,1
753,69898,69856,42,0.0006008755615325188,0.002,1
754,69898,69856,42,0.0006008755615325188,0.002,1
755,69898,69856,42,0.0006008755615325188,0.002,1
756,69898,69856,42,0.0006008755615325188,0.002,1
757,69898,69856,42,0.0006008755615325188,0.002,1
758,69898,69856,42,0.0006008755615325188,0.002,1
759,69898,69856,42,0.0006008755615325188,0.002,1
760,69898,69856,42,0.0006008755615325188,0.002,1
761,69898,69856,42,0.0006008755615325188,0.002,1
762,69898,69856,42,0.0006008755615325188,0.002,1
763,69898,69856,42,0.0006008755615325188,0.002,1
764,69898,69856,42,0.0006008755615325188,0.002,1
765,69898,69856,42,0.0006008755615325188,0.002,1
766,69898,69856,42,0.0006008755615325188,0.002,1
767,69898,69856,42,0.0006008755615325188,0.002,1
768,69898,69856,42,0.0006008755615325188,0.002,1
769,69898,69856,42,0.0006008755615325188,0.002,1
770,69898,69856,42,0.0006008755615325188,0.002,1
771,69898,69856,42,0.0006008755615325188,0.002,1
772,69898,69856,42,0.0006008755615325188,0.002,1
773,69898,69856,42,0.0006008755615325188,0.002,1
774,69898,69856,42,0.0006008755615325188,0.002,1
775,69898,69856,42,0.0006008755615325188,0.002,1
776,69898,69856,42,0.0006008755615325188,0.002,1
777,69898,69856,42,0.0006008755615325188,0.002,1
778,69898,69856,42,0.0006008755615325188,0.002,1
779,69898,69856,42,0.0006008755615325188,0.002,1
780,69898,69856,42,0.0006008755615325188,0.002,1
781,69898,69856,42,0.0006008755615325188,0.002,1
782,69898,69856,42,0.0006008755615325188,0.002,1
783,69898,69856,42,0.0006008755615325188,0.002,1
784,69898,69856,42,0.0006008755615325188,0.002,1
785,69898,69856,42,0.0006008755615325188,0.002,1
786,69898,69856,42,0.0006008755615325188,0.002,1
787,69898,69856,42,0.0006008755615325188,0.002,1
788,69898,69856,42,0.0006008755615325188,0.002,1
789,69898,69856,42,0.0006008755615325188,0.002,1
790,69898,69856,42,0.0006008755615325188,0.002,1
791,69898,69856,42,0.0006008755615325188,0.002,1
792,69898,69856,42,0.0006008755615325188,0.002,1
793,69898,69856,42,0.0006008755615325188,0.002,1
794,69898,69856,42,0.0006008755615325188,0.002,1
795,69898,69856,42,0.0006008755615325188,0.002,1
796,69898,69856,42,0.0006008755615325188,0.002,1
797,69898,69856,42,0.0006008755615325188,0.002,1
798,69898,69856,42,0.0006008755615325188,0.002,1
799,69898,69856,42,0.0006008755615325188,0.002,1
800,69898,69856,42,0.0006008755615325188,0.002,1
801,69898,69856,42,0.0006008755615325188,0.002,1
802,69898,69856,42,0.0006008755615325188,0.002,1
803,69898,69856,42,0.0006008755615325188,0.002,1
804,69898,69856,42,0.0006008755615325188,0.002,1
805,69898,69856,42,0.0006008755615325188,0.002,1
806,69898,69856,42,0.0006008755615325188,0.002,1
807,69898,69856,42,0.0006008755615325188,0.002,1
808,69898,69856,42,0.0006008755615325188,0.002,1
809,69898,69856,42,0.0006008755615325188,0.002,1
810,69898,69856,42,0.0006008755615325188,0.002,1
811,69898,69856,42,0.0006008755615325188,0.002,1
812,69898,69856,42,0.0006008755615325188,0.002,1
813,69898,69856,42,0.0006008755615325188,0.002,1
814,69898,69856,42,0.0006008755615325188,0.002,1
815,69898,69856,42,0.0006008755615325188,0.002,1
816,69898,69856,42,0.0006008755615325188,0.002,1
817,69898,69856,42,0.0006008755615325188,0.002,1
818,69898,69856,42,0.0006008755615325188,0.002,1
819,69898,69856,42,0.0006008755615325188,0.002,1
820,69898,69856,42,0.0006008755615325188,0.002,1
821,69898,69856,42,0.0006008755615325188,0.002,1
822,69898,69856,42,0.0006008755615325188,0.002,1
823,69898,69856,42,0.0006008755615325188,0.002,1
824,69898,69856,42,0.0006008755615325188,0.002,1
825,69898,69856,42,0.0006008755615325188,0.002,1
826,69898,69856,42,0.0006008755615325188,0.002,1
827,69898,69856,42,0.0006008755615325188,0.002,1
828,69898,69856,42,0.0006008755615325188,0.002,1
829,69898,69856,42,0.0006008755615325188,0.002,1
830,69898,69856,42,0.0006008755615325188,0.002,1
831,69898,69856,42,0.0006008755615325188,0.002,1
832,69898,69856,42,0.0006008755615325188,0.002,1
833,69898,69856,42,0.0006008755615325188,0.002,1
834,69898,69856,42,0.0006008755615325188,0.002,1
835,69898,69856,42,0.0006008755615325188,0.002,1
836,69898,69856,42,0.0006008755615325188,0.002,1
837,69898,69856,42,0.0006008755615325188,0.002,1
838,69898,69856,42,0.0006008755615325188,0.002,1
839,69898,69856,42,0.0006008755615325188,0.002,1
840,69898,69856,42,0.0006008755615325188,0.002,1
841,69898,69856,42,0.0006008755615325188,0.002,1
842,69898,69856,42,0.0006008755615325188,0.002,1
843,69898,69856,42,0.0006008755615325188,0.002,1
844,69898,69856,42,0.0006008755615325188,0.002,1
845,69898,69856,42,0.0006008755615325188,0.002,1
846,69898,69856,42,0.0006008755615325188,0.002,1
847,69898,69856,42,0.0006008755615325188,0.002,1
848,69898,69856,42,0.0006008755615325188,0.002,1
849,69898,69856,42,0.0006008755615325188,0.002,1
850,69898,69856,42,0.0006008755615325188,0.002,1
851,69898,69856,42,0.0006008755615325188,0.002,1
852,69898,69856,42,0.0006008755615325188,0.002,1
853,69898,69856,42,0.0006008755615325188,0.002,1
854,69898,69856,42,0.0006008755615325188,0.002,1
855,69898,69856,42,0.0006008755615325188,0.002,1
856,69898,69856,42,0.0006008755615325188,0.002,1
857,69898,69856,42,0.0006008755615325188,0.002,1
858,69898,69856,42,0.0006008755615325188,0.002,1
859,69898,69856,42,0.0006008755615325188,0.002,1
860,69898,69856,42,0.0006008755615325188,0.002,1
861,69898,69856,42,0.0006008755615325188,0.002,1
862,69898,69856,42,0.0006008755615325188,0.002,1
863,69898,69856,42,0.0006008755615325188,0.002,1
864,69898,69856,42,0.0006008755615325188,0.002,1
865,69898,69856,42,0.0006008755615325188,0.002,1
866,69898,69856,42,0.0006008755615325188,0.002,1
867,69898,69856,42,0.0006008755615325188,0.002,1
868,69898,69856,42,0.0006008755615325188,0.002,1
869,69898,69856,42,0.0006008755615325188,0.002,1
870,69898,69856,42,0.0006008755615325188,0.002,1
871,69898,69856,42,0.0006008755615325188,0.002,1
872,69898,69856,42,0.0006008755615325188,0.002,1
873,69898,69856,42,0.0006008755615325188,0.002,1
874,69898,69856,42,0.0006008755615325188,0.002,1
875,69898,69856,42,0.0006008755615325188,0.002,1
876,69898,69856,42,0.0006008755615325188,0.002,1
877,69898,69856,42,0.0006008755615325188,0.002,1
878,69898,69856,42,0.0006008755615325188,0.002,1
879,69898,69856,42,0.0006008755615325188,0.002,1
880,69898,69856,42,0.0006008755615325188,0.002,1
881,69898,69856,42,0.0006008755615325188,0.002,1
882,69898,69856,42,0.0006008755615325188,0.002,1
883,69898,69856,42,0.0006008755615325188,0.002,1
884,69898,69856,42,0.0006008755615325188,0.002,1
885,69898,69856,42,0.0006008755615325188,0.002,1
886,69898,69856,42,0.0006008755615325188,0.002,1
887,69898,69856,42,0.0006008755615325188,0.002,1
888,69898,69856,42,0.0006008755615325188,0.002,1
889,69898,69856,42,0.0006008755615325188,0.002,1
890,69898,69856,42,0.0006008755615325188,0.002,1
891,69898,69856,42,0.0006008755615325188,0.002,1
892,69898,69856,42,0.0006008755615325188,0.002,1
893,69898,69856,42,0.0006008755615325188,0.002,1
894,69898,69856,42,0.0006008755615325188,0.002,1
895,69898,69856,42,0.0006008755615325188,0.002,1
896,69898,69856,42,0.0006008755615325188,0.002,1
897,69898,69856,42,0.0006008755615325188,0.002,1
898,69898,69856,42,0.0006008755615325188,0.002,1
899,69898,69856,42,0.0006008755615325188,0.002,1
900,69898,69856,42,0.0006008755615325188,0.002,1
901,69898,69856,42,0.0006008755615325188,0.002,1
902,69898,69856,42,0.0006008755615325188,0.002,1
903,69898,69856,42,0.0006008755615325188,0.002,1
904,69898,69856,42,0.0006008755615325188,0.002,1
905,69898,69856,42,0.0006008755615325188,0.002,1
906,69898,69856,42,0.0006008755615325188,0.002,1
907,69898,69856,42,0.0006008755615325188,0.002,1
908,69898,69856,42,0.0006008755615325188,0.002,1
909,69898,69856,42,0.0006008755615325188,0.002,1
910,69898,69856,42,0.0006008755615325188,0.002,1
911,69898,69856,42,0.0006008755615325188,0.002,1
912,69898,69856,42,0.0006008755615325188,0.002,1
913,69898,69856,42,0.0006008755615325188,0.002,1
914,69898,69856,42,0.0006008755615325188,0.002,1
915,69898,69856,42,0.0006008755615325188,0.002,1
916,69898,69856,42,0.0006008755615325188,0.002,1
917,69898,69856,42,0.0006008755615325188,0.002,1
918,69898,69856,42,0.0006008755615325188,0.002,1
919,69898,69856,42,0.0006008755615325188,0.002,1
920,69898,69856,42,0.0006008755615325188,0.002,1
921,69898,69856,42,0.0006008755615325188,0.002,1
922,69898,69856,42,0.0006008755615325188,0.002,1
923,69898,69856,42,0.0006008755615325188,0.002,1
924,69898,69856,42,0.0006008755615325188,0.002,1
925,69898,69856,42,0.0006008755615325188,0.002,1
926,69898,69856,42,0.0006008755615325188,0.002,1
927,69898,69856,42,0.0006008755615325188,0.002,1
928,69898,69856,42,0.0006008755615325188,0.002,1
929,69898,69856,42,0.0006008755615325188,0.002,1
930,69898,69856,42,0.0006008755615325188,0.002,1
931,69898,69856,42,0.0006008755615325188,0.002,1
932,69898,69856,42,0.0006008755615325188,0.002,1
933,69898,69856,42,0.0006008755615325188,0.002,1
934,69898,69856,42,0.0006008755615325188,0.002,1
935,69898,69856,42,0.0006008755615325188,0.002,1
936,69898,69856,42,0.0006008755615325188,0.002,1
937,69898,69856,42,0.0006008755615325188,0.002,1
938,69898,69856,42,0.0006008755615325188,0.002,1
939,69898,69856,42,0.0006008755615325188,0.002,1
940,69898,69856,42,0.0006008755615325188,0.002,1
941,69898,69856,42,0.0006008755615325188,0.002,1
942,69898,69856,42,0.0006008755615325188,0.002,1
943,69898,69856,42,0.0006008755615325188,0.002,1
944,69898,69856,42,0.0006008755615325188,0.002,1
945,69898,69856,42,0.0006008755615325188,0.002,1
946,69898,69856,42,0.0006008755615325188,0.002,1
947,69898,69856,42,0.0006008755615325188,0.002,1
948,69898,69856,42,0.0006008755615325188,0.002,1
949,69898,69856,42,0.0006008755615325188,0.002,1
950,69898,69856,42,0.0006008755615325188,0.002,1
951,69898,69856,42,0.0006008755615325188,0.002,1
952,69898,69856,42,0.0006008755615325188,0.002,1
953,69898,69856,42,0.0006008755615325188,0.002,1
954,69898,69856,42,0.0006008755615325188,0.002,1
955,69898,69856,42,0.0006008755615325188,0.002,1
956,69898,69856,42,0.0006008755615325188,0.002,1
957,69898,69856,42,0.0006008755615325188,0.002,1
958,69898,69856,42,0.0006008755615325188,0.002,1
959,69898,69856,42,0.0006008755615325188,0.002,1
960,69898,69856,42,0.0006008755615325188,0.002,1
961,69898,69856,42,0.0006008755615325188,0.002,1
962,69898,69856,42,0.0006008755615325188,0.002,1
963,69898,69856,42,0.0006008755615325188,0.002,1
964,69898,69856,42,0.0006008755615325188,0.002,1
965,69898,69856,42,0.0006008755615325188,0.002,1
966,69898,69856,42,0.0006008755615325188,0.002,1
967,69898,69856,42,0.0006008755615325188,0.002,1
968,69898,69856,42,0.0006008755615325188,0.002,1
969,69898,69856,42,0.0006008755615325188,0.002,1
970,69898,69856,42,0.0006008755615325188,0.002,1
971,69898,69856,42,0.0006008755615325188,0.002,1
972,69898,69856,42,0.0006008755615325188,0.002,1
973,69898,69856,42,0.0006008755615325188,0.002,1
974,69898,69856,42,0.0006008755615325188,0.002,1
975,69898,69856,42,0.0006008755615325188,0.002,1
976,69898,69856,42,0.0006008755615325188,0.002,1
977,69898,69856,42,0.0006008755615325188,0.002,1
978,69898,69856,42,0.0006008755615325188,0.002,1
979,69898,69856,42,0.0006008755615325188,0.002,1
980,69898,69856,42,0.0006008755615325188,0.002,1
981,69898,69856,42,0.0006008755615325188,0.002,1
982,69898,69856,42,0.0006008755615325188,0.002,1
983,69898,69856,42,0.0006008755615325188,0.002,1
984,69898,69856,42,0.0006008755615325188,0.002,1
985,69898,69856,42,0.0006008755615325188,0.002,1
986,69898,69856,42,0.0006008755615325188,0.002,1
987,69898,69856,42,0.0006008755615325188,0.002,1
988,69898,69856,42,0.0006008755615325188,0.002,1
989,69898,69856,42,0.0006008755615325188,0.002,1
990,69898,69856,42,0.0006008755615325188,0.002,1
991,69898,69856,42,0.0006008755615325188,0.002,1
992,69898,69856,42,0.0006008755615325188,0.002,1
993,69898,69856,42,0.0006008755615325188,0.002,1
994,69898,69856,42,0.0006008755615325188,0.002,1
995,69898,69856,42,0.0006008755615325188,0.002,1
996,69898,69856,42,0.0006008755615325188,0.002,1
997,69898,69856,42,0.0006008755615325188,0.002,1
998,69898,69856,42,0.0006008755615325188,0.002,1
999,69898,69856,42,0.0006008755615325188,0.002,1
1000,69898,69856,42,0.0006008755615325188,0.002,1
1001,69898,69856,42,0.0006008755615325188,0.002,1
1002,69898,69856,42,0.0006008755615325188,0.002,1
1003,69898,69856,42,0.0006008755615325188,0.002,1
1004,69898,69856,42,0.0006008755615325188,0.002,1
1005,69898,69856,42,0.0006008755615325188,0.002,1
1006,69898,69856,42,0.0006008755615325188,0.002,1
1007,69898,69856,42,0.0006008755615325188,0.002,1
1008,69898,69856,42,0.0006008755615325188,0.002,1
1009,69898,69856,42,0.0006008755615325188,0.002,1
1010,69898,69856,42,0.0006008755615325188,0.002,1
1011,69898,69856,42,0.0006008755615325188,0.002,1
1012,69898,69856,42,0.0006008755615325188,0.002,1
1013,69898,69856,42,0.0006008755615325188,0.002,1
1014,69898,69856,42,0.0006008755615325188,0.002,1
1015,69898,69856,42,0.0006008755615325188,0.002,1
1016,69898,69856,42,0.0006008755615325188,0.002,1
1017,69898,69856,42,0.0006008755615325188,0.002,1
1018,69898,69856,42,0.0006008755615325188,0.002,1
1019,69898,69856,42,0.0006008755615325188,0.002,1
1020,69898,69856,42,0.0006008755615325188,0.002,1
1021,69898,69856,42,0.0006008755615325188,0.002,1
1022,69898,69856,42,0.0006008755615325188,0.002,1
1023,69898,69856,42,0.0006008755615325188,0.002,1
1024,69898,69856,42,0.0006008755615325188,0.002,1
1025,69898,69856,42,0.0006008755615325188,0.002,1
1026,69898,69856,42,0.0006008755615325188,0.002,1
1027,69898,69856,42,0.0006008755615325188,0.002,1
1028,69898,69856,42,0.0006008755615325188,0.002,1
1029,69898,69856,42,0.0006008755615325188,0.002,1
1030,69898,69856,42,0.0006008755615325188,0.002,1
1031,69898,69856,42,0.0006008755615325188,0.002,1
1032,69898,69856,42,0.0006008755615325188,0.002,1
1033,69898,69856,42,0.0006008755615325188,0.002,1
1034,69898,69856,42,0.0006008755615325188,0.002,1
1035,69898,69856,42,0.0006008755615325188,0.002,1
1036,69898,69856,42,0.0006008755615325188,0.002,1
1037,69898,69856,42,0.0006008755615325188,0.002,1
1038,69898,69856,42,0.0006008755615325188,0.002,1
1039,69898,69856,42,0.0006008755615325188,0.002,1
1040,69898,69856,42,0.0006008755615325188,0.002,1
1041,69898,69856,42,0.0006008755615325188,0.002,1
1042,69898,69856,42,0.0006008755615325188,0.002,1
1043,69898,69856,42,0.0006008755615325188,0.002,1
1044,69898,69856,42,0.0006008755615325188,0.002,1
1045,69898,69856,42,0.0006008755615325188,0.002,1
1046,69898,69856,42,0.0006008755615325188,0.002,1
1047,69898,69856,42,0.0006008755615325188,0.002,1
1048,69898,69856,42,0.0006008755615325188,0.002,1
1049,69898,69856,42,0.0006008755615325188,0.002,1
1050,69898,69856,42,0.0006008755615325188,0.002,1
1051,69898,69856,42,0.0006008755615325188,0.002,1
1052,69898,69856,42,0.0006008755615325188,0.002,1
1053,69898,69856,42,0.0006008755615325188,0.002,1
1054,69898,69856,42,0.0006008755615325188,0.002,1
1055,69898,69856,42,0.0006008755615325188,0.002,1
1056,69898,69856,42,0.0006008755615325188,0.002,1
1057,69898,69856,42,0.0006008755615325188,0.002,1
1058,69898,69856,42,0.0006008755615325188,0.002,1
1059,69898,69856,42,0.0006008755615325188,0.002,1
1060,69898,69856,42,0.0006008755615325188,0.002,1
1061,69898,69856,42,0.0006008755615325188,0.002,1
1062,69898,69856,42,0.0006008755615325188,0.002,1
1063,69898,69856,42,0.0006008755615325188,0.002,1
1064,69898,69856,42,0.0006008755615325188,0.002,1
